fight_id,fighter_name,height_disp,age_disp,knockdowns_disp,sig_strikes_landed_disp,total_strikes_attempted_disp,takedowns_landed_disp,takedowns_attempted_disp,sub_attemps_disp,control_time_disp,body_strikes_landed_disp,leg_strikes_landed_disp,outcome
1304,Tom Duquesnoy,-1.0,-7.300000000000001,0.0,-16.0,-83.0,-1.0,-1.0,0.0,-1.1800000000000002,-7.0,12.0,1.0
1304,Terrion Ware,1.0,7.300000000000001,0.0,16.0,83.0,1.0,1.0,0.0,1.1800000000000002,7.0,-12.0,0.0
1305,Leon Edwards,2.0,-4.599999999999998,1.0,2.0,-17.0,1.0,1.0,0.0,5.56,3.0,-3.0,1.0
1305,Peter Sobotta,-2.0,4.599999999999998,-1.0,-2.0,17.0,-1.0,-1.0,0.0,-5.56,-3.0,3.0,0.0
1306,Paul Craig,0.0,4.5,0.0,-16.0,-11.0,2.0,4.0,0.0,-1.76,0.0,2.0,1.0
1306,Magomed Ankalaev,-0.0,-4.5,0.0,16.0,11.0,-2.0,-4.0,0.0,1.76,0.0,-2.0,0.0
1307,Kajan Johnson,1.0,5.899999999999999,0.0,17.0,-3.0,0.0,1.0,-1.0,1.44,10.0,6.0,1.0
1307,Stevie Ray,-1.0,-5.899999999999999,0.0,-17.0,3.0,0.0,-1.0,1.0,-1.44,-10.0,-6.0,0.0
1308,Sean O'Malley,2.0,-6.0,0.0,42.0,52.0,-1.0,-2.0,3.0,-1.48,11.0,2.0,1.0
1308,Andre Soukhamthath,-2.0,6.0,0.0,-42.0,-52.0,1.0,2.0,-3.0,1.48,-11.0,-2.0,0.0
1309,Andrei Arlovski,-8.0,9.100000000000001,0.0,1.0,13.0,3.0,3.0,0.0,2.09,1.0,2.0,1.0
1309,Stefan Struve,8.0,-9.100000000000001,0.0,-1.0,-13.0,-3.0,-3.0,0.0,-2.09,-1.0,-2.0,0.0
1310,John Dodson,-3.0,1.8999999999999986,0.0,8.0,24.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0
1310,Pedro Munhoz,3.0,-1.8999999999999986,0.0,-8.0,-24.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
1311,Cody Stamann,-2.0,-5.300000000000001,0.0,13.0,-39.0,-1.0,-17.0,0.0,-3.78,6.0,4.0,1.0
1311,Bryan Caraway,2.0,5.300000000000001,0.0,-13.0,39.0,1.0,17.0,0.0,3.78,-6.0,-4.0,0.0
1312,Jordan Johnson,-1.0,-1.3999999999999986,0.0,6.0,87.0,1.0,6.0,0.0,5.25,3.0,3.0,1.0
1312,Adam Milstead,1.0,1.3999999999999986,0.0,-6.0,-87.0,-1.0,-6.0,0.0,-5.25,-3.0,-3.0,0.0
1313,Max Griffin,1.0,5.800000000000004,1.0,34.0,60.0,-1.0,-1.0,0.0,-0.41000000000000003,0.0,-2.0,1.0
1313,Mike Perry,-1.0,-5.800000000000004,-1.0,-34.0,-60.0,1.0,1.0,0.0,0.41000000000000003,0.0,2.0,0.0
1314,Brian Kelleher,0.0,0.3999999999999986,0.0,-21.0,-9.0,1.0,2.0,0.0,1.7599999999999998,-10.0,-1.0,1.0
1314,Renan Barao,-0.0,-0.3999999999999986,0.0,21.0,9.0,-1.0,-2.0,0.0,-1.7599999999999998,10.0,1.0,0.0
1315,Rani Yahya,-1.0,2.0,0.0,15.0,118.0,1.0,1.0,1.0,8.77,14.0,0.0,1.0
1315,Russell Doane,1.0,-2.0,0.0,-15.0,-118.0,-1.0,-1.0,-1.0,-8.77,-14.0,0.0,0.0
1316,Alex Perez,0.0,-1.2000000000000028,0.0,-9.0,13.0,2.0,1.0,0.0,4.85,-7.0,6.0,1.0
1316,Eric Shelton,-0.0,1.2000000000000028,0.0,9.0,-13.0,-2.0,-1.0,0.0,-4.85,7.0,-6.0,0.0
1317,Derrick Lewis,0.0,0.7000000000000028,1.0,-5.0,-52.0,0.0,0.0,-1.0,-4.01,-5.0,-3.0,1.0
1317,Marcin Tybura,-0.0,-0.7000000000000028,-1.0,5.0,52.0,0.0,0.0,1.0,4.01,5.0,3.0,0.0
1318,James Vick,6.0,-8.5,1.0,32.0,57.0,-2.0,-1.0,-1.0,-1.08,14.0,4.0,1.0
1318,Francisco Trinaldo,-6.0,8.5,-1.0,-32.0,-57.0,2.0,1.0,1.0,1.08,-14.0,-4.0,0.0
1319,Brandon Davis,0.0,0.10000000000000142,0.0,21.0,-9.0,-1.0,-4.0,0.0,-0.9999999999999999,-3.0,10.0,1.0
1319,Steven Peterson,-0.0,-0.10000000000000142,0.0,-21.0,9.0,1.0,4.0,0.0,0.9999999999999999,3.0,-10.0,0.0
1320,Sage Northcutt,2.0,-9.0,0.0,11.0,71.0,0.0,4.0,-1.0,-2.28,9.0,-2.0,1.0
1320,Thibault Gouti,-2.0,9.0,0.0,-11.0,-71.0,0.0,-4.0,1.0,2.28,-9.0,2.0,0.0
1321,Curtis Blaydes,6.0,-16.9,-1.0,12.0,68.0,4.0,8.0,0.0,4.85,6.0,2.0,1.0
1321,Mark Hunt,-6.0,16.9,1.0,-12.0,-68.0,-4.0,-8.0,0.0,-4.85,-6.0,-2.0,0.0
1322,Jake Matthews,-1.0,-6.399999999999999,1.0,14.0,3.0,0.0,1.0,1.0,1.8299999999999998,-1.0,-4.0,1.0
1322,Li Jingliang,1.0,6.399999999999999,-1.0,-14.0,-3.0,0.0,-1.0,-1.0,-1.8299999999999998,1.0,4.0,0.0
1323,Dong Hyun Ma,1.0,-3.700000000000003,0.0,19.0,37.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
1323,Damien Brown,-1.0,3.700000000000003,0.0,-19.0,-37.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
1324,Jussier Formiga,0.0,3.299999999999997,0.0,-7.0,-17.0,2.0,4.0,0.0,2.9,-9.0,-2.0,1.0
1324,Ben Nguyen,-0.0,-3.299999999999997,0.0,7.0,17.0,-2.0,-4.0,0.0,-2.9,9.0,2.0,0.0
1325,Ross Pearson,1.0,-3.3999999999999986,0.0,-16.0,-31.0,0.0,-1.0,0.0,-0.1,7.0,-11.0,1.0
1325,Mizuto Hirota,-1.0,3.3999999999999986,0.0,16.0,31.0,0.0,1.0,0.0,0.1,-7.0,11.0,0.0
1326,Jose Quinonez,1.0,0.8999999999999986,-1.0,12.0,-2.0,1.0,3.0,0.0,2.89,0.0,8.0,1.0
1326,Teruto Ishihara,-1.0,-0.8999999999999986,1.0,-12.0,2.0,-1.0,-3.0,0.0,-2.89,0.0,-8.0,0.0
1327,Luke Jumeau,0.0,3.8000000000000007,0.0,-15.0,-53.0,1.0,0.0,0.0,-0.11000000000000001,3.0,-2.0,1.0
1327,Daichi Abe,-0.0,-3.8000000000000007,0.0,15.0,53.0,-1.0,0.0,0.0,0.11000000000000001,-3.0,2.0,0.0
1328,Michel Prazeres,-4.0,8.2,0.0,-1.0,0.0,-1.0,1.0,3.0,-0.30000000000000004,-6.0,-6.0,1.0
1328,Desmond Green,4.0,-8.2,0.0,1.0,0.0,1.0,-1.0,-3.0,0.30000000000000004,6.0,6.0,0.0
1329,Timothy Johnson,0.0,7.5,0.0,2.0,47.0,0.0,3.0,0.0,2.4,9.0,-1.0,1.0
1329,Marcelo Golm,-0.0,-7.5,0.0,-2.0,-47.0,0.0,-3.0,0.0,-2.4,-9.0,1.0,0.0
1330,Douglas Silva de Andrade,-1.0,7.400000000000002,0.0,16.0,16.0,1.0,3.0,0.0,0.55,6.0,-2.0,1.0
1330,Marlon Vera,1.0,-7.400000000000002,0.0,-16.0,-16.0,-1.0,-3.0,0.0,-0.55,-6.0,2.0,0.0
1331,Sergio Moraes,-2.0,1.5,0.0,-22.0,-45.0,0.0,1.0,0.0,-1.02,-6.0,-13.0,1.0
1331,Tim Means,2.0,-1.5,0.0,22.0,45.0,0.0,-1.0,0.0,1.02,6.0,13.0,0.0
1332,Alan Patrick,2.0,3.0,0.0,9.0,42.0,7.0,11.0,-1.0,7.39,-7.0,2.0,1.0
1332,Damir Hadzovic,-2.0,-3.0,0.0,-9.0,-42.0,-7.0,-11.0,1.0,-7.39,7.0,-2.0,0.0
1333,Andre Fili,5.0,-3.5,0.0,-11.0,3.0,4.0,-3.0,0.0,-1.9,-3.0,-19.0,1.0
1333,Dennis Bermudez,-5.0,3.5,0.0,11.0,-3.0,-4.0,3.0,0.0,1.9,3.0,19.0,0.0
1334,Drew Dober,-2.0,0.6000000000000014,0.0,43.0,64.0,-2.0,1.0,0.0,-2.37,11.0,10.0,1.0
1334,Frank Camacho,2.0,-0.6000000000000014,0.0,-43.0,-64.0,2.0,-1.0,0.0,2.37,-11.0,-10.0,0.0
1335,Bobby Green,0.0,2.099999999999998,0.0,14.0,1.0,-1.0,2.0,0.0,-0.6699999999999999,18.0,12.0,1.0
1335,Erik Koch,-0.0,-2.099999999999998,0.0,-14.0,-1.0,1.0,-2.0,0.0,0.6699999999999999,-18.0,-12.0,0.0
1336,Vinc Pichel,2.0,6.200000000000003,0.0,15.0,33.0,0.0,2.0,0.0,0.5800000000000001,3.0,10.0,1.0
1336,Joaquim Silva,-2.0,-6.200000000000003,0.0,-15.0,-33.0,0.0,-2.0,0.0,-0.5800000000000001,-3.0,-10.0,0.0
1337,Calvin Kattar,0.0,3.0,0.0,-13.0,-10.0,0.0,1.0,0.0,0.12,-20.0,-10.0,1.0
1337,Shane Burgos,-0.0,-3.0,0.0,13.0,10.0,0.0,-1.0,0.0,-0.12,20.0,10.0,0.0
1338,Gian Villante,2.0,-5.5,0.0,3.0,46.0,0.0,0.0,0.0,0.0,-6.0,-7.0,1.0
1338,Francimar Barroso,-2.0,5.5,0.0,-3.0,-46.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0
1339,Kyle Bochniak,-3.0,3.3000000000000007,0.0,-6.0,-2.0,2.0,9.0,0.0,2.67,-4.0,-10.0,1.0
1339,Brandon Davis,3.0,-3.3000000000000007,0.0,6.0,2.0,-2.0,-9.0,0.0,-2.67,4.0,10.0,0.0
1340,Dustin Ortiz,0.0,1.3000000000000007,0.0,8.0,24.0,5.0,9.0,-2.0,-0.8600000000000003,1.0,4.0,1.0
1340,Alexandre Pantoja,-0.0,-1.3000000000000007,0.0,-8.0,-24.0,-5.0,-9.0,2.0,0.8600000000000003,-1.0,-4.0,0.0
1341,Julio Arce,0.0,1.6999999999999993,0.0,25.0,60.0,-1.0,-11.0,0.0,-0.6400000000000001,4.0,-6.0,1.0
1341,Dan Ige,-0.0,-1.6999999999999993,0.0,-25.0,-60.0,1.0,11.0,0.0,0.6400000000000001,-4.0,6.0,0.0
1342,Enrique Barzola,-3.0,-4.400000000000002,0.0,12.0,-17.0,4.0,7.0,0.0,3.2,2.0,10.0,1.0
1342,Matt Bessette,3.0,4.400000000000002,0.0,-12.0,17.0,-4.0,-7.0,0.0,-3.2,-2.0,-10.0,0.0
1343,Kamaru Usman,1.0,1.3000000000000007,0.0,15.0,9.0,4.0,13.0,-2.0,8.74,3.0,3.0,1.0
1343,Emil Meek,-1.0,-1.3000000000000007,0.0,-15.0,-9.0,-4.0,-13.0,2.0,-8.74,-3.0,-3.0,0.0
1344,James Krause,2.0,2.400000000000002,0.0,-3.0,-35.0,2.0,6.0,1.0,6.390000000000001,-2.0,1.0,1.0
1344,Alex White,-2.0,-2.400000000000002,0.0,3.0,35.0,-2.0,-6.0,-1.0,-6.390000000000001,2.0,-1.0,0.0
1345,Mads Burnell,-2.0,-4.600000000000001,0.0,-20.0,6.0,-1.0,2.0,-1.0,0.13999999999999968,-3.0,-5.0,1.0
1345,Mike Santiago,2.0,4.600000000000001,0.0,20.0,-6.0,1.0,-2.0,1.0,-0.13999999999999968,3.0,5.0,0.0
1346,Khabib Nurmagomedov,-1.0,-2.599999999999998,0.0,48.0,126.0,2.0,7.0,0.0,7.21,-1.0,-4.0,1.0
1346,Edson Barboza,1.0,2.599999999999998,0.0,-48.0,-126.0,-2.0,-7.0,0.0,-7.21,1.0,4.0,0.0
1347,Dan Hooker,2.0,3.099999999999998,0.0,-3.0,-29.0,2.0,-1.0,0.0,2.86,0.0,-2.0,1.0
1347,Marc Diakiese,-2.0,-3.099999999999998,0.0,3.0,29.0,-2.0,1.0,0.0,-2.86,0.0,2.0,0.0
1348,Neil Magny,1.0,-3.3000000000000043,0.0,-5.0,11.0,5.0,7.0,0.0,3.8399999999999994,4.0,-8.0,1.0
1348,Carlos Condit,-1.0,3.3000000000000043,0.0,5.0,-11.0,-5.0,-7.0,0.0,-3.8399999999999994,-4.0,8.0,0.0
1349,Myles Jury,-2.0,0.5,0.0,15.0,13.0,1.0,-3.0,0.0,2.83,7.0,-3.0,1.0
1349,Ricky Glenn,2.0,-0.5,0.0,-15.0,-13.0,-1.0,3.0,0.0,-2.83,-7.0,3.0,0.0
1350,Matheus Nicolau,-3.0,-1.5,3.0,32.0,22.0,0.0,-1.0,1.0,1.98,8.0,-2.0,1.0
1350,Louis Smolka,3.0,1.5,-3.0,-32.0,-22.0,0.0,1.0,-1.0,-1.98,-8.0,2.0,0.0
1351,Santiago Ponzinibbio,2.0,4.899999999999999,0.0,17.0,33.0,-1.0,-1.0,0.0,-0.36,-7.0,8.0,1.0
1351,Mike Perry,-2.0,-4.899999999999999,0.0,-17.0,-33.0,1.0,1.0,0.0,0.36,7.0,-8.0,0.0
1352,Jan Blachowicz,3.0,1.0,1.0,29.0,38.0,2.0,3.0,0.0,0.45,4.0,4.0,1.0
1352,Jared Cannonier,-3.0,-1.0,-1.0,-29.0,-38.0,-2.0,-3.0,0.0,-0.45,-4.0,-4.0,0.0
1353,John Makdessi,0.0,-1.6000000000000014,1.0,12.0,26.0,-1.0,-4.0,0.0,-1.02,6.0,11.0,1.0
1353,Abel Trujillo,-0.0,1.6000000000000014,-1.0,-12.0,-26.0,1.0,4.0,0.0,1.02,-6.0,-11.0,0.0
1354,Jordan Mein,0.0,-5.300000000000001,0.0,30.0,72.0,2.0,0.0,0.0,3.3499999999999996,1.0,-1.0,1.0
1354,Erick Silva,-0.0,5.300000000000001,0.0,-30.0,-72.0,-2.0,0.0,0.0,-3.3499999999999996,-1.0,1.0,0.0
1355,Gabriel Benitez,-2.0,4.100000000000001,0.0,23.0,9.0,-1.0,-7.0,0.0,0.020000000000000018,-5.0,5.0,1.0
1355,Jason Knight,2.0,-4.100000000000001,0.0,-23.0,-9.0,1.0,7.0,0.0,-0.020000000000000018,5.0,-5.0,0.0
1356,Scott Holtzman,-1.0,3.8000000000000043,0.0,13.0,63.0,4.0,6.0,0.0,4.62,11.0,-3.0,1.0
1356,Darrell Horcher,1.0,-3.8000000000000043,0.0,-13.0,-63.0,-4.0,-6.0,0.0,-4.62,-11.0,3.0,0.0
1357,Eryk Anders,0.0,1.1000000000000014,0.0,28.0,53.0,-1.0,-2.0,-1.0,2.76,1.0,-2.0,1.0
1357,Markus Perez,-0.0,-1.1000000000000014,0.0,-28.0,-53.0,1.0,2.0,1.0,-2.76,-1.0,2.0,0.0
1358,Benito Lopez,1.0,-2.8000000000000007,1.0,1.0,-55.0,0.0,-1.0,1.0,-2.15,2.0,-6.0,1.0
1358,Albert Morales,-1.0,2.8000000000000007,-1.0,-1.0,55.0,0.0,1.0,-1.0,2.15,-2.0,6.0,0.0
1359,Frankie Saenz,0.0,10.399999999999999,0.0,5.0,-69.0,-6.0,-11.0,0.0,-5.47,17.0,1.0,1.0
1359,Merab Dvalishvili,-0.0,-10.399999999999999,0.0,-5.0,69.0,6.0,11.0,0.0,5.47,-17.0,-1.0,0.0
1360,Alejandro Perez,-3.0,-8.999999999999996,0.0,-10.0,-7.0,0.0,1.0,0.0,0.09999999999999999,-8.0,-4.0,1.0
1360,Iuri Alcantara,3.0,8.999999999999996,0.0,10.0,7.0,0.0,-1.0,0.0,-0.09999999999999999,8.0,4.0,0.0
1361,Davi Ramos,-2.0,-0.3999999999999986,0.0,11.0,27.0,4.0,7.0,0.0,3.16,-6.0,-9.0,1.0
1361,Chris Gruetzemacher,2.0,0.3999999999999986,0.0,-11.0,-27.0,-4.0,-7.0,0.0,-3.16,6.0,9.0,0.0
1362,Trevin Giles,-3.0,-4.800000000000001,0.0,33.0,16.0,-1.0,-3.0,0.0,-2.6,-1.0,-1.0,1.0
1362,Antonio Braga Neto,3.0,4.800000000000001,0.0,-33.0,-16.0,1.0,3.0,0.0,2.6,1.0,1.0,0.0
1363,Henry Cejudo,-2.0,6.5,0.0,12.0,36.0,2.0,3.0,0.0,6.85,7.0,2.0,1.0
1363,Sergio Pettis,2.0,-6.5,0.0,-12.0,-36.0,-2.0,-3.0,0.0,-6.85,-7.0,-2.0,0.0
1364,Eddie Alvarez,-2.0,4.899999999999999,0.0,25.0,94.0,0.0,0.0,0.0,0.07,17.0,-18.0,1.0
1364,Justin Gaethje,2.0,-4.899999999999999,0.0,-25.0,-94.0,0.0,0.0,0.0,-0.07,-17.0,18.0,0.0
1365,Yancy Medeiros,-1.0,0.3999999999999986,-1.0,-24.0,-17.0,1.0,-2.0,0.0,-1.9000000000000001,-18.0,3.0,1.0
1365,Alex Oliveira,1.0,-0.3999999999999986,1.0,24.0,17.0,-1.0,2.0,0.0,1.9000000000000001,18.0,-3.0,0.0
1366,David Teymur,0.0,-1.0999999999999979,0.0,9.0,43.0,0.0,-2.0,0.0,0.7000000000000001,-2.0,16.0,1.0
1366,Drakkar Klose,-0.0,1.0999999999999979,0.0,-9.0,-43.0,0.0,2.0,0.0,-0.7000000000000001,2.0,-16.0,0.0
1367,Sean O'Malley,3.0,-8.599999999999998,0.0,21.0,-50.0,0.0,2.0,0.0,-0.9,0.0,-4.0,1.0
1367,Terrion Ware,-3.0,8.599999999999998,0.0,-21.0,50.0,0.0,-2.0,0.0,0.9,0.0,4.0,0.0
1368,Ryan Janes,2.0,6.699999999999996,-2.0,41.0,72.0,-3.0,-5.0,0.0,-1.89,23.0,5.0,1.0
1368,Andrew Sanchez,-2.0,-6.699999999999996,2.0,-41.0,-72.0,3.0,5.0,0.0,1.89,-23.0,-5.0,0.0
1369,Wang Guan,-1.0,2.3000000000000007,1.0,28.0,55.0,0.0,2.0,0.0,0.04000000000000002,-4.0,17.0,1.0
1369,Alex Caceres,1.0,-2.3000000000000007,-1.0,-28.0,-55.0,0.0,-2.0,0.0,-0.04000000000000002,4.0,-17.0,0.0
1370,Zabit Magomedsharipov,5.0,-0.40000000000000213,0.0,19.0,57.0,6.0,8.0,0.0,6.65,-3.0,-1.0,1.0
1370,Sheymon Moraes,-5.0,0.40000000000000213,0.0,-19.0,-57.0,-6.0,-8.0,0.0,-6.65,3.0,1.0,0.0
1371,Rolando Dy,-1.0,-1.3999999999999986,1.0,4.0,32.0,-3.0,-4.0,0.0,0.43000000000000005,6.0,2.0,1.0
1371,Wulijiburen,1.0,1.3999999999999986,-1.0,-4.0,-32.0,3.0,4.0,0.0,-0.43000000000000005,-6.0,-2.0,0.0
1372,Belal Muhammad,-3.0,-4.300000000000004,0.0,-1.0,-6.0,1.0,3.0,0.0,0.35,-8.0,-5.0,1.0
1372,Tim Means,3.0,4.300000000000004,0.0,1.0,6.0,-1.0,-3.0,0.0,-0.35,8.0,5.0,0.0
1373,Jake Matthews,-1.0,-5.699999999999999,0.0,-10.0,-94.0,2.0,9.0,-1.0,1.9699999999999998,-2.0,0.0,1.0
1373,Bojan Velickovic,1.0,5.699999999999999,0.0,10.0,94.0,-2.0,-9.0,1.0,-1.9699999999999998,2.0,0.0,0.0
1374,Elias Theodorou,1.0,-10.5,0.0,50.0,84.0,-1.0,-5.0,0.0,-0.33,22.0,21.0,1.0
1374,Daniel Kelly,-1.0,10.5,0.0,-50.0,-84.0,1.0,5.0,0.0,0.33,-22.0,-21.0,0.0
1375,Alexander Volkanovski,-2.0,4.800000000000001,0.0,34.0,15.0,4.0,10.0,0.0,4.37,5.0,16.0,1.0
1375,Shane Young,2.0,-4.800000000000001,0.0,-34.0,-15.0,-4.0,-10.0,0.0,-4.37,-5.0,-16.0,0.0
1376,Ryan Benoit,-1.0,-4.0000000000000036,0.0,-2.0,-14.0,0.0,-2.0,0.0,-0.33999999999999997,-5.0,-9.0,1.0
1376,Ashkan Mokhtarian,1.0,4.0000000000000036,0.0,2.0,14.0,0.0,2.0,0.0,0.33999999999999997,5.0,9.0,0.0
1377,Frank Camacho,0.0,-4.399999999999999,0.0,24.0,61.0,-1.0,-1.0,-1.0,0.050000000000000044,-1.0,-10.0,1.0
1377,Damien Brown,-0.0,4.399999999999999,0.0,-24.0,-61.0,1.0,1.0,1.0,-0.050000000000000044,1.0,10.0,0.0
1378,Eric Shelton,1.0,-2.5,0.0,47.0,97.0,3.0,3.0,-2.0,4.16,5.0,3.0,1.0
1378,Jenel Lausa,-1.0,2.5,0.0,-47.0,-97.0,-3.0,-3.0,2.0,-4.16,-5.0,-3.0,0.0
1379,Adam Wieczorek,0.0,-11.8,0.0,-2.0,27.0,-2.0,-3.0,0.0,-2.75,-7.0,-1.0,1.0
1379,Anthony Hamilton,-0.0,11.8,0.0,2.0,-27.0,2.0,3.0,0.0,2.75,7.0,1.0,0.0
1380,Andrei Arlovski,0.0,12.099999999999998,0.0,30.0,51.0,0.0,1.0,0.0,-3.0,12.0,6.0,1.0
1380,Junior Albini,-0.0,-12.099999999999998,0.0,-30.0,-51.0,0.0,-1.0,0.0,3.0,-12.0,-6.0,0.0
1381,Cezar Ferreira,1.0,-5.899999999999999,-1.0,6.0,11.0,0.0,-1.0,0.0,-0.12,-2.0,11.0,1.0
1381,Nate Marquardt,-1.0,5.899999999999999,1.0,-6.0,-11.0,0.0,1.0,0.0,0.12,2.0,-11.0,0.0
1382,Raphael Assuncao,-2.0,4.4999999999999964,0.0,9.0,46.0,-1.0,-3.0,0.0,-0.48,-4.0,6.0,1.0
1382,Matthew Lopez,2.0,-4.4999999999999964,0.0,-9.0,-46.0,1.0,3.0,0.0,0.48,4.0,-6.0,0.0
1383,Marlon Moraes,3.0,-3.6000000000000014,-1.0,9.0,29.0,-1.0,-2.0,0.0,0.33,3.0,2.0,1.0
1383,John Dodson,-3.0,3.6000000000000014,1.0,-9.0,-29.0,1.0,2.0,0.0,-0.33,-3.0,-2.0,0.0
1384,Sage Northcutt,2.0,-11.2,0.0,3.0,0.0,2.0,2.0,0.0,0.41000000000000003,2.0,-22.0,1.0
1384,Michel Quinones,-2.0,11.2,0.0,-3.0,0.0,-2.0,-2.0,0.0,-0.41000000000000003,-2.0,22.0,0.0
1385,Sean Strickland,2.0,-6.199999999999999,0.0,10.0,-37.0,1.0,-5.0,0.0,-0.15999999999999998,-12.0,-23.0,1.0
1385,Court McGee,-2.0,6.199999999999999,0.0,-10.0,37.0,-1.0,5.0,0.0,0.15999999999999998,12.0,23.0,0.0
1386,Jake Collier,2.0,-3.1000000000000014,0.0,17.0,87.0,-1.0,-3.0,-1.0,-0.07,3.0,11.0,1.0
1386,Marcel Fortuna,-2.0,3.1000000000000014,0.0,-17.0,-87.0,1.0,3.0,1.0,0.07,-3.0,-11.0,0.0
1387,Stephen Thompson,1.0,1.7000000000000028,1.0,5.0,-6.0,0.0,-1.0,0.0,0.030000000000000002,3.0,-18.0,1.0
1387,Jorge Masvidal,-1.0,-1.7000000000000028,-1.0,-5.0,6.0,0.0,1.0,0.0,-0.030000000000000002,-3.0,18.0,0.0
1388,Ovince Saint Preux,0.0,6.5,0.0,-5.0,-34.0,-4.0,-9.0,0.0,-7.09,-3.0,-1.0,1.0
1388,Corey Anderson,-0.0,-6.5,0.0,5.0,34.0,4.0,9.0,0.0,7.09,3.0,1.0,0.0
1389,Randy Brown,1.0,1.5,0.0,18.0,-2.0,1.0,0.0,-1.0,-0.1999999999999993,2.0,3.0,1.0
1389,Mickey Gall,-1.0,-1.5,0.0,-18.0,2.0,-1.0,0.0,1.0,0.1999999999999993,-2.0,-3.0,0.0
1390,Ricardo Ramos,1.0,-7.699999999999999,0.0,-4.0,1.0,3.0,4.0,0.0,-1.0699999999999998,-6.0,9.0,1.0
1390,Aiemann Zahabi,-1.0,7.699999999999999,0.0,4.0,-1.0,-3.0,-4.0,0.0,1.0699999999999998,6.0,-9.0,0.0
1391,Colby Covington,-2.0,-10.3,0.0,19.0,111.0,0.0,-8.0,0.0,0.6399999999999999,1.0,20.0,1.0
1391,Demian Maia,2.0,10.3,0.0,-19.0,-111.0,0.0,8.0,0.0,-0.6399999999999999,-1.0,-20.0,0.0
1392,Francisco Trinaldo,1.0,5.0,0.0,12.0,32.0,-1.0,-5.0,0.0,0.07999999999999985,7.0,-2.0,1.0
1392,Jim Miller,-1.0,-5.0,0.0,-12.0,-32.0,1.0,5.0,0.0,-0.07999999999999985,-7.0,2.0,0.0
1393,John Lineker,-5.0,2.5,0.0,27.0,60.0,0.0,0.0,0.0,0.92,15.0,-2.0,1.0
1393,Marlon Vera,5.0,-2.5,0.0,-27.0,-60.0,0.0,0.0,0.0,-0.92,-15.0,2.0,0.0
1394,Jared Gordon,1.0,-4.299999999999997,0.0,46.0,104.0,2.0,0.0,0.0,2.69,7.0,-2.0,1.0
1394,Hacran Dias,-1.0,4.299999999999997,0.0,-46.0,-104.0,-2.0,0.0,0.0,-2.69,-7.0,2.0,0.0
1395,Elizeu Zaleski dos Santos,0.0,-1.0,-2.0,17.0,21.0,0.0,3.0,0.0,-0.06999999999999995,8.0,3.0,1.0
1395,Max Griffin,-0.0,1.0,2.0,-17.0,-21.0,0.0,-3.0,0.0,0.06999999999999995,-8.0,-3.0,0.0
1396,Deiveson Figueiredo,2.0,5.399999999999999,0.0,-17.0,-61.0,-3.0,-1.0,2.0,-4.09,2.0,0.0,1.0
1396,Jarred Brooks,-2.0,-5.399999999999999,0.0,17.0,61.0,3.0,1.0,-2.0,4.09,-2.0,0.0,0.0
1397,Oskar Piechota,-2.0,-2.6000000000000014,1.0,20.0,25.0,0.0,2.0,2.0,2.09,3.0,2.0,1.0
1397,Jonathan Wilson,2.0,2.6000000000000014,-1.0,-20.0,-25.0,0.0,-2.0,-2.0,-2.09,-3.0,-2.0,0.0
1398,Marcin Held,-1.0,3.6000000000000014,-1.0,-6.0,57.0,1.0,6.0,0.0,4.69,-5.0,-3.0,1.0
1398,Nasrat Haqparast,1.0,-3.6000000000000014,1.0,6.0,-57.0,-1.0,-6.0,0.0,-4.69,5.0,3.0,0.0
1399,Brian Kelleher,1.0,3.5,0.0,16.0,68.0,-1.0,-7.0,1.0,1.96,0.0,7.0,1.0
1399,Damian Stasiak,-1.0,-3.5,0.0,-16.0,-68.0,1.0,7.0,-1.0,-1.96,0.0,-7.0,0.0
1400,Ramazan Emeev,-4.0,-1.1000000000000014,0.0,11.0,-3.0,1.0,4.0,0.0,2.02,3.0,-3.0,1.0
1400,Sam Alvey,4.0,1.1000000000000014,0.0,-11.0,3.0,-1.0,-4.0,0.0,-2.02,-3.0,3.0,0.0
1401,Andre Fili,2.0,-3.8999999999999986,1.0,3.0,25.0,1.0,0.0,0.0,0.43000000000000005,-8.0,-4.0,1.0
1401,Artem Lobov,-2.0,3.8999999999999986,-1.0,-3.0,-25.0,-1.0,0.0,0.0,-0.43000000000000005,8.0,4.0,0.0
1402,Warlley Alves,1.0,-1.3000000000000007,0.0,0.0,14.0,1.0,5.0,0.0,2.75,-11.0,8.0,1.0
1402,Salim Touahri,-1.0,1.3000000000000007,0.0,0.0,-14.0,-1.0,-5.0,0.0,-2.75,11.0,-8.0,0.0
1403,Josh Emmett,-2.0,2.900000000000002,4.0,17.0,78.0,1.0,1.0,0.0,2.75,8.0,2.0,1.0
1403,Felipe Arantes,2.0,-2.900000000000002,-4.0,-17.0,-78.0,-1.0,-1.0,0.0,-2.75,-8.0,-2.0,0.0
1404,Cody Stamann,-1.0,3.599999999999998,0.0,21.0,3.0,4.0,5.0,0.0,2.7800000000000002,10.0,3.0,1.0
